iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BGD,Asia,Bangladesh,5/30/2021,798830,1444,1392.857,12583,34,29.571,4803.447,8.683,8.375,75.663,0.204,0.178,1.13,,,,,,,,,14277,5919451,35.594,0.086,15606,0.094,0.0893,11.2,tests performed,9979415,5823245,4156170,,19468,21492,6,3.5,2.5,,129,4,0,66.67,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,5/31/2021,800540,1710,1431.286,12619,36,31.143,4813.729,10.282,8.606,75.879,0.216,0.187,1.15,,,,,,,,,18178,5937629,35.704,0.109,15677,0.094,0.0913,11,tests performed,9991671,5823245,4168426,,12256,17658,6.01,3.5,2.51,,106,2,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/1/2021,802305,1765,1444.143,12660,41,31.286,4824.342,10.613,8.684,76.126,0.247,0.188,1.15,,,,,,,,,18250,5955879,35.813,0.11,15909,0.096,0.0908,11,tests performed,9992849,5823245,4169604,,1178,13019,6.01,3.5,2.51,,78,2,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/2/2021,804293,1988,1514.286,12694,34,33.714,4836.296,11.954,9.106,76.33,0.204,0.203,1.16,,,,,,,,,20259,5976138,35.935,0.122,16455,0.099,0.092,10.9,tests performed,,,,,,12361,,,,,74,1,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/3/2021,805980,1687,1570.714,12724,30,34.857,4846.441,10.144,9.445,76.511,0.18,0.21,1.16,,,,,,,,,16972,5993110,36.037,0.102,16532,0.099,0.095,10.5,tests performed,10020942,5823245,4197697,,,11703,6.03,3.5,2.52,,70,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/4/2021,807867,1887,1646.286,12758,34,35.286,4857.787,11.347,9.899,76.715,0.204,0.212,1.19,,,,,,,,,18151,6011261,36.146,0.109,17039,0.102,0.0966,10.3,tests performed,,,,,,10258,,,,,62,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/5/2021,809314,1447,1704,12801,43,36,4866.488,8.701,10.246,76.974,0.259,0.216,1.2,,,,,,,,,13115,6024376,36.225,0.079,17029,0.102,0.1001,10,tests performed,10021634,5823245,4198389,,,8812,6.03,3.5,2.52,,53,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/6/2021,810990,1676,1737.143,12839,38,36.571,4876.566,10.078,10.446,77.202,0.228,0.22,1.2,,,,,,,,,15613,6039989,36.319,0.094,17220,0.104,0.1009,9.9,tests performed,10034502,5823245,4211257,,12868,7870,6.03,3.5,2.53,,47,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/7/2021,812960,1970,1774.286,12869,30,35.714,4888.412,11.846,10.669,77.383,0.18,0.215,1.21,,,,,,,,,17169,6057158,36.422,0.103,17076,0.103,0.1039,9.6,tests performed,10040964,5823245,4217719,,6462,7042,6.04,3.5,2.54,,42,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/8/2021,815282,2322,1853.857,12913,44,36.143,4902.374,13.962,11.147,77.647,0.265,0.217,1.24,,,,,,,,,19165,6076323,36.538,0.115,17206,0.103,0.1077,9.3,tests performed,10046528,5823245,4223283,,5564,7668,6.04,3.5,2.54,,46,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/9/2021,817819,2537,1932.286,12949,36,36.429,4917.63,15.255,11.619,77.864,0.216,0.219,1.27,,,,,,,,,19165,6095488,36.653,0.115,17050,0.103,0.1133,8.8,tests performed,,,,,,6527,,,,,39,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/10/2021,820395,2576,2059.286,12989,40,37.857,4933.119,15.49,12.383,78.104,0.241,0.228,1.28,,,,,,,,,19447,6114935,36.77,0.117,17404,0.105,0.1183,8.5,tests performed,10058643,5823245,4235398,,,5386,6.05,3.5,2.55,,32,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/11/2021,822849,2454,2140.286,13032,43,39.143,4947.876,14.756,12.87,78.363,0.259,0.235,1.28,,,,,,,,,18535,6133470,36.881,0.111,17458,0.105,0.1226,8.2,tests performed,,,,,,5632,,,,,34,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/12/2021,824486,1637,2167.429,13071,39,38.571,4957.719,9.843,13.033,78.597,0.235,0.232,1.28,,,,,,,,,11590,6145060,36.951,0.07,17241,0.104,0.1257,8,tests performed,10062784,5823245,4239539,,,5879,6.05,3.5,2.55,,35,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/13/2021,826922,2436,2276,13118,47,39.857,4972.367,14.648,13.686,78.88,0.283,0.24,1.32,,,,,,,,,18749,6163809,37.064,0.113,17689,0.106,0.1287,7.8,tests performed,,,,,,4650,,,,,28,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/14/2021,829972,3050,2430.286,13172,54,43.286,4990.707,18.34,14.614,79.205,0.325,0.26,1.36,,,,,,,,,20602,6184411,37.187,0.124,18179,0.109,0.1337,7.5,tests performed,10071313,5823245,4248068,,,4336,6.06,3.5,2.55,,26,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/15/2021,833291,3319,2572.714,13222,50,44.143,5010.664,19.957,15.47,79.505,0.301,0.265,1.39,,,,,,,,,23265,6207676,37.327,0.14,18765,0.113,0.1371,7.3,tests performed,,,,,,4044,,,,,24,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/16/2021,837247,3956,2775.429,13282,60,47.571,5034.452,23.788,16.689,79.866,0.361,0.286,1.42,,,,,,,,,23807,6231483,37.471,0.143,19428,0.117,0.1429,7,tests performed,10078366,5823245,4255121,,,3683,6.06,3.5,2.56,,22,0,0,72.22,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/17/2021,841087,3840,2956,13345,63,50.857,5057.543,23.09,17.775,80.245,0.379,0.306,1.43,,,,,,,,,24871,6256354,37.62,0.15,20203,0.121,0.1463,6.8,tests performed,10079471,5823245,4256226,,1105,2975,6.06,3.5,2.56,,18,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/18/2021,844970,3883,3160.143,13399,54,52.429,5080.891,23.349,19.002,80.57,0.325,0.315,1.42,,,,,,,,,20882,6277236,37.746,0.126,20538,0.123,0.1539,6.5,tests performed,,,,,,2975,,,,,18,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/19/2021,848027,3057,3363,13466,67,56.429,5099.274,18.382,20.222,80.972,0.403,0.339,1.41,,,,,,,,,16964,6294200,37.848,0.102,21306,0.128,0.1578,6.3,tests performed,10083608,5823245,4260363,,,2975,6.06,3.5,2.56,,18,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/20/2021,851668,3641,3535.143,13548,82,61.429,5121.167,21.894,21.257,81.466,0.493,0.369,1.39,,,,,,,,,22231,6316431,37.981,0.134,21803,0.131,0.1621,6.2,tests performed,10086979,5823245,4263734,,3371,2847,6.07,3.5,2.56,,17,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/21/2021,856304,4636,3761.714,13626,78,64.857,5149.044,27.877,22.62,81.935,0.469,0.39,1.39,,,,,,,,,24057,6340488,38.126,0.145,22297,0.134,0.1687,5.9,tests performed,10089982,5823245,4266737,,3003,2667,6.07,3.5,2.57,,16,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/22/2021,861150,4846,3979.857,13702,76,68.571,5178.183,29.139,23.931,82.392,0.457,0.412,1.41,,,,,,,,,25028,6365516,38.277,0.15,22549,0.136,0.1765,5.7,tests performed,10090206,5823245,4266961,,224,2195,6.07,3.5,2.57,,13,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/23/2021,866877,5727,4232.857,13787,85,72.143,5212.62,34.437,25.453,82.903,0.511,0.434,1.44,,,,,,,,,28256,6393772,38.446,0.17,23184,0.139,0.1826,5.5,tests performed,10090433,5823245,4267188,,227,1724,6.07,3.5,2.57,,10,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/24/2021,872935,6058,4549.714,13868,81,74.714,5249.048,36.427,27.358,83.39,0.487,0.449,1.46,,,,,,,,,30391,6424163,38.629,0.183,23973,0.144,0.1898,5.3,tests performed,10095579,5823245,4272334,,5146,2301,6.07,3.5,2.57,,14,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/25/2021,878804,5869,4833.429,13976,108,82.429,5284.339,35.291,29.064,84.039,0.649,0.496,1.44,,,,,,,,,27653,6451816,38.795,0.166,24940,0.15,0.1938,5.2,tests performed,,,,,,2153,,,,,13,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/26/2021,883138,4334,5015.857,14053,77,83.857,5310.4,26.061,30.161,84.502,0.463,0.504,1.42,,,,,,,,,27653,6479469,38.962,0.166,26467,0.159,0.1895,5.3,tests performed,10097645,5823245,4274400,,,2005,6.07,3.5,2.57,,12,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/27/2021,888406,5268,5248.286,14172,119,89.143,5342.077,31.677,31.558,85.218,0.716,0.536,1.42,,,,,,,,,24400,6503869,39.108,0.147,26777,0.161,0.196,5.1,tests performed,,,,,,1661,,,,,10,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/28/2021,896770,8364,5780.857,14276,104,92.857,5392.37,50.294,34.761,85.843,0.625,0.558,1.46,,,,,,,,,35059,6538928,39.319,0.211,28349,0.17,0.2039,4.9,tests performed,10099562,5823245,4276317,,,1369,6.07,3.5,2.57,,8,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/29/2021,904436,7666,6183.714,14388,112,98,5438.467,46.096,37.183,86.517,0.673,0.589,1.45,,,,,,,,,31982,6570910,39.512,0.192,29342,0.176,0.2107,4.7,tests performed,10101143,5823245,4277898,,1581,1562,6.07,3.5,2.57,,9,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,6/30/2021,913258,8822,6625.857,14503,115,102.286,5491.514,53.048,39.842,87.208,0.692,0.615,1.43,,,,,,,,,35105,6606015,39.723,0.211,30320,0.182,0.2185,4.6,tests performed,10103015,5823245,4279770,,1872,1797,6.08,3.5,2.57,,11,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/1/2021,921559,8301,6946.286,14646,143,111.143,5541.429,49.915,41.769,88.068,0.86,0.668,1.41,,,,,,,,,32055,6638070,39.915,0.193,30558,0.184,0.2273,4.4,tests performed,,,,,,1145,,,,,7,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/2/2021,930042,8483,7319.714,14778,132,114.571,5592.438,51.009,44.014,88.862,0.794,0.689,1.39,,,,,,,,,32055,6670125,40.108,0.193,31187,0.188,0.2347,4.3,tests performed,,,,,,1080,,,,,6,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/3/2021,936256,6214,7588.286,14912,134,122.714,5629.804,37.365,45.629,89.667,0.806,0.738,1.36,,,,,,,,,22687,6692812,40.245,0.136,30478,0.183,0.249,4,tests performed,10104748,5823245,4281503,,,1015,6.08,3.5,2.57,,6,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/4/2021,944917,8661,8073,15065,153,127.571,5681.883,52.079,48.544,90.587,0.92,0.767,1.36,,,,,,,,,29879,6722691,40.424,0.18,31260,0.188,0.2583,3.9,tests performed,,,,,,977,,,,,6,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/5/2021,954881,9964,8301.571,15229,164,136.143,5741.798,59.915,49.918,91.574,0.986,0.819,1.34,,,,,,,,,34002,6756693,40.629,0.204,31109,0.187,0.2669,3.7,tests performed,10106136,5823245,4282891,,,939,6.08,3.5,2.58,,6,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/6/2021,966406,11525,8852.857,15392,163,143.429,5811.099,69.301,53.233,92.554,0.98,0.862,1.36,,,,,,,,,36631,6793324,40.849,0.22,31773,0.191,0.2786,3.6,tests performed,,,,,,781,,,,,5,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/7/2021,977568,11162,9187.143,15593,201,155.714,5878.217,67.118,55.243,93.762,1.209,0.936,1.35,,,,,,,,,35639,6828963,41.063,0.214,31850,0.192,0.2885,3.5,tests performed,,,,,,581,,,,,3,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/8/2021,989219,11651,9665.714,15792,199,163.714,5948.276,70.059,58.121,94.959,1.197,0.984,1.34,,,,,,,,,36850,6865813,41.285,0.222,32535,0.196,0.2971,3.4,tests performed,10107557,5823245,4284312,,,566,6.08,3.5,2.58,,3,0,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/9/2021,1000543,11324,10071.571,16004,212,175.143,6016.368,68.092,60.561,96.234,1.275,1.053,1.32,,,,,,,,,36586,6902399,41.505,0.22,33182,0.2,0.3035,3.3,tests performed,,,,,,503,,,,,3,1,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/10/2021,1009315,8772,10437,16189,185,182.429,6069.115,52.747,62.759,97.346,1.112,1.097,1.3,,,,,,,,,27884,6930283,41.673,0.168,33924,0.204,0.3077,3.3,tests performed,,,,,,439,,,,,3,1,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/11/2021,1021189,11874,10896,16419,230,193.429,6140.514,71.4,65.519,98.729,1.383,1.163,1.27,,,,,,,,,40015,6970298,41.913,0.241,35372,0.213,0.308,3.2,tests performed,,,,,,359,,,,,2,2,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/12/2021,1034957,13768,11439.429,16639,220,201.429,6223.303,82.788,68.786,100.052,1.323,1.211,1.22,,,,,,,,,44067,7014365,42.178,0.265,36810,0.221,0.3108,3.2,tests performed,,,,,,279,,,,,2,2,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/13/2021,1047155,12198,11535.571,16842,203,207.143,6296.651,73.348,69.365,101.273,1.221,1.246,1.17,,,,,,,,,41775,7056140,42.429,0.251,37545,0.226,0.3072,3.3,tests performed,10108224,5823265,4284959,,,231,6.08,3.5,2.58,,1,3,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/14/2021,1059538,12383,11710,17052,210,208.429,6371.111,74.46,70.413,102.535,1.263,1.253,1.15,,,,,,,,,12383,7068523,42.504,0.074,34223,0.206,0.3422,2.9,tests performed,,,,,,241,,,,,1,3,0,86.11,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/15/2021,1071774,12236,11793.571,17278,226,212.286,6444.687,73.576,70.916,103.894,1.359,1.276,1.14,,,,,,,,,44941,7113464,42.774,0.27,35379,0.213,0.3333,3,tests performed,,,,,,252,,,,,2,3,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/16/2021,1083922,12148,11911.286,17465,187,208.714,6517.734,73.047,71.624,105.019,1.124,1.255,1.12,,,,,,,,,41947,7155411,43.026,0.252,36145,0.217,0.3295,3,tests performed,,,,,,311,,,,,2,2,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/17/2021,1092411,8489,11870.857,17669,204,211.429,6568.78,51.045,71.381,106.246,1.227,1.271,1.08,,,,,,,,,29214,7184625,43.202,0.176,36335,0.218,0.3267,3.1,tests performed,,,,,,370,,,,,2,2,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/18/2021,1103989,11578,11828.571,17894,225,210.714,6638.399,69.62,71.126,107.598,1.353,1.267,1.03,,,,,,,,,39806,7224431,43.441,0.239,36305,0.218,0.3258,3.1,tests performed,,,,,,429,,,,,3,1,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/19/2021,1117310,13321,11764.714,18125,231,212.286,6718.5,80.101,70.742,108.987,1.389,1.276,0.96,,,,,,,,,39806,7264237,43.681,0.239,35696,0.215,0.3296,3,tests performed,,,,,,488,,,,,3,1,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/20/2021,1128889,11579,11676.286,18325,200,211.857,6788.126,69.626,70.211,110.19,1.203,1.274,0.87,,,,,,,,,45012,7309249,43.951,0.271,36158,0.217,0.3229,3.1,tests performed,,,,,,548,,,,,3,0,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/21/2021,1136503,7614,10995,18498,173,206.571,6833.909,45.784,66.114,111.23,1.04,1.242,0.78,,,,,,,,,45012,7354261,44.222,0.271,40820,0.245,0.2694,3.7,tests performed,10112604,5823265,4289339,,,548,6.08,3.5,2.58,,3,0,0,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/22/2021,1140200,3697,9775.143,18685,187,201,6856.14,22.23,58.779,112.355,1.124,1.209,0.75,,,,,,,,,39510,7393771,44.46,0.238,40044,0.241,0.2441,4.1,tests performed,10320579,6031105,4289474,,207975,30180,6.21,3.63,2.58,,181,29691,0.018,35.19,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/23/2021,1146564,6364,8948.857,18851,166,198,6894.407,38.267,53.81,113.353,0.998,1.191,0.85,,,,,,,,,20493,7414264,44.583,0.123,36979,0.222,0.242,4.1,tests performed,,,,,,30272,,,,,182,29858,0.018,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/24/2021,1153344,6780,8704.714,19046,195,196.714,6935.176,40.769,52.342,114.526,1.173,1.183,1.01,,,,,,,,,20827,7435091,44.708,0.125,35781,0.215,0.2433,4.1,tests performed,10322957,6033439,4289518,,,30363,6.21,3.63,2.58,,183,30025,0.018,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/25/2021,1164635,11291,8663.714,19274,228,197.143,7003.07,67.894,52.096,115.897,1.371,1.185,1.15,,,,,,,,,20827,7455918,44.833,0.125,33070,0.199,0.262,3.8,tests performed,10366468,6076310,4290158,,43511,36501,6.23,3.65,2.58,,219,36149,0.022,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/26/2021,1179827,15192,8931,19521,247,199.429,7094.421,91.351,53.703,117.382,1.485,1.199,1.26,,,,,,,,,37587,7493505,45.059,0.226,32753,0.197,0.2727,3.7,tests performed,10404676,6114127,4290549,,38208,41881,6.26,3.68,2.58,,252,41552,0.025,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/27/2021,1194752,14925,9409,19779,258,207.714,7184.167,89.746,56.577,118.933,1.551,1.249,1.3,,,,,,,,,50952,7544457,45.366,0.306,33601,0.202,0.28,3.6,tests performed,10472964,6181065,4291899,,68288,51558,6.3,3.72,2.58,,310,51114,0.031,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/28/2021,1210982,16230,10639.857,20016,237,216.857,7281.759,97.593,63.979,120.358,1.425,1.304,1.32,,,,,,,,,52478,7596935,45.681,0.316,34668,0.208,0.3069,3.3,tests performed,10920876,6622525,4298351,,447912,115467,6.57,3.98,2.58,,694,114180,0.069,90.74,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/29/2021,1226253,15271,12293.286,20255,239,224.286,7373.585,91.826,73.921,121.795,1.437,1.349,1.28,,,,,,,,,52282,7649217,45.996,0.314,36492,0.219,0.3369,3,tests performed,11189663,6883277,4306386,,268787,124155,6.73,4.14,2.59,,747,121739,0.073,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/30/2021,1240115,13862,13364.429,20467,212,230.857,7456.939,83.354,80.362,123.07,1.275,1.388,1.22,,,,,,,,,45044,7694261,46.266,0.271,40000,0.241,0.3341,3,tests performed,11734447,7428061,4306386,,544784,201811,7.06,4.47,2.59,,1214,199398,0.12,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
BGD,Asia,Bangladesh,7/31/2021,1249484,9369,13734.286,20685,218,234.143,7513.276,56.337,82.586,124.381,1.311,1.408,1.17,,,,,,,,,,,,,40562,0.244,0.3386,3,tests performed,12849265,8520221,4329044,,1114818,360901,7.73,5.12,2.6,,2170,355255,0.214,93.52,166303494,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.632,,,,
